"timeFrom","timeTo","timeSpan","propSharedCellsNotNA","timeFromPropNotNA","timeToPropNotNA","mean","sum","quantile_quant0p05","quantile_quant0p95","prevalence","centroidVelocity","centroidLong","centroidLat","nsCentroidVelocity","nsCentroidLat","ewCentroidVelocity","ewCentroidLong","nsQuantVelocity_quant0p05","nsQuantLat_quant0p05","nsQuantVelocity_quant0p95","nsQuantLat_quant0p95"
-4890,-4860,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999745222528955,5391.62598509865,1,1,1,1.11445823910905,624893.77161663,1005923.50350316,0.955281800586575,1005923.50350316,0.573980703670532,624893.77161663,0.249941058072727,-854713.644863139,-0.199952846470599,2696238.40778761
-4860,-4830,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999765372731161,5391.73465513915,1,1,1,1.11441347291806,624910.990346049,1005952.16080601,0.955243428517133,1005952.16080601,0.573957647301722,624910.990346049,0.249941093148664,-854706.146630345,-0.199952874503409,2696232.40920137
-4830,-4800,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999785522935634,5391.84332519188,1,1,1,1.1143686810132,624928.208382988,1005980.81695728,0.955205042252783,1005980.81695728,0.573934564630811,624928.208382988,0.249941121262964,-854698.648396707,-0.199952897010371,2696226.41061446
-4800,-4770,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999805673135887,5391.95199522184,1,1,1,1.11432352177891,624945.42572267,1006009.47194697,0.955166323133744,1006009.47194697,0.573911322715382,624945.42572267,0.249941068918755,-854691.150164639,-0.199952855147421,2696220.41202881
-4770,-4740,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999825823338072,5392.06066526222,1,1,1,1.11427872104587,624962.642369914,1006038.12578474,0.955127925705165,1006038.12578474,0.57388824148414,624962.642369914,0.249941092880908,-854683.651931853,-0.199952874301622,2696214.41344258
-4740,-4710,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999845973541541,5392.16933530953,1,1,1,1.11423387259701,624979.858324315,1006066.77846917,0.955089480763612,1006066.77846917,0.573865146682753,624979.858324315,0.249941108810405,-854676.153698589,-0.19995288704522,2696208.41485597
-4710,-4680,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999866123742096,5392.27800534113,1,1,1,1.11418880511375,624997.073582337,1006095.4299947,0.955050851070943,1006095.4299947,0.573841934080701,624997.073582337,0.249941072667328,-854668.655466409,-0.199952858143176,2696202.41627022
-4680,-4650,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999886273945436,5392.38667538774,1,1,1,1.11414405247611,625014.288148757,1006124.08036949,0.955012493041189,1006124.08036949,0.57381888066108,625014.288148757,0.249941107203873,-854661.157233192,-0.19995288575689,2696196.41768365
-4650,-4620,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999906424146655,5392.49534542291,1,1,1,1.11409902875774,625031.5020197,1006152.72958638,0.954973896363905,1006152.72958638,0.573795698086421,625031.5020197,0.249941080897891,-854653.659000766,-0.199952864724522,2696190.41909771
-4620,-4590,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999926574348667,5392.60401546236,1,1,1,1.11405416984727,625048.715197503,1006181.37764973,0.954935445128164,1006181.37764973,0.573772593447939,625048.715197503,0.249941090738866,-854646.160768043,-0.199952872578676,2696184.42051153
